Date,Time,Open,High,Low,Close,Volume,Change,Volatility,CBR,Date,Weekday
08/11/2016,16:00,10.87,10.998,10.789,10.98,1118.56,1.011959522,0.019227231,0.526315789,08/11/2016,Tuesday
08/11/2016,20:00,10.904,11.04,10.824,10.899,3750.74,-0.045854732,0.019809244,0.023148148,08/11/2016,Tuesday
09/11/2016,00:00,10.87,10.87,10.3,10.564,8284.07,-2.815087397,0.052437902,0.536842105,09/11/2016,Wednesday
09/11/2016,04:00,10.564,10.749,10.2,10.488,13525.25,-0.719424460,0.051968951,0.138433515,09/11/2016,Wednesday
09/11/2016,08:00,10.547,10.673,10.529,10.578,715.16,0.293922442,0.013653172,0.215277778,09/11/2016,Wednesday
09/11/2016,12:00,10.528,10.75,10.526,10.747,144.02,2.080167173,0.021276596,0.977678571,09/11/2016,Wednesday
09/11/2016,16:00,10.684,10.773,10.669,10.669,41.84,-0.140396855,0.009734182,0.144230769,09/11/2016,Wednesday
09/11/2016,20:00,10.681,10.76,10.645,10.68,108.22,-0.009362419,0.010766782,0.008695652,09/11/2016,Wednesday
10/11/2016,00:00,10.679,10.69,10.548,10.584,636.09,-0.889596404,0.013297125,0.669014085,10/11/2016,Thursday
10/11/2016,04:00,10.56,10.648,10.56,10.59,127.56,0.284090909,0.008333333,0.340909091,10/11/2016,Thursday
10/11/2016,08:00,10.565,10.693,10.536,10.693,241.38,1.211547563,0.014860388,0.815286624,10/11/2016,Thursday
10/11/2016,12:00,10.605,10.665,10.53,10.622,694.37,0.160301744,0.012729844,0.125925926,10/11/2016,Thursday
10/11/2016,16:00,10.54,10.624,10.52,10.569,384.15,0.275142315,0.009867173,0.278846154,10/11/2016,Thursday
10/11/2016,20:00,10.575,10.648,10.48,10.49,309.85,-0.803782506,0.015886525,0.505952381,10/11/2016,Thursday
11/11/2016,00:00,10.515,10.58,10.4,10.4,1620.49,-1.093675701,0.017118402,0.638888889,11/11/2016,Friday
11/11/2016,04:00,10.39,10.467,10.359,10.446,312.96,0.538979788,0.010394610,0.518518519,11/11/2016,Friday
11/11/2016,08:00,10.4,10.473,10.364,10.376,300.11,-0.230769231,0.010480769,0.220183486,11/11/2016,Friday
11/11/2016,12:00,10.366,10.555,10.366,10.479,214.28,1.090102257,0.018232684,0.597883598,11/11/2016,Friday
11/11/2016,16:00,10.496,10.572,10.333,10.391,476.63,-1.000381098,0.022770579,0.439330544,11/11/2016,Friday
11/11/2016,20:00,10.39,10.39,10.261,10.272,1821.52,-1.135707411,0.012415784,0.914728682,11/11/2016,Friday
12/11/2016,00:00,10.29,10.319,10.135,10.147,4003.81,-1.389698737,0.017881438,0.777173913,12/11/2016,Saturday
12/11/2016,04:00,10.16,10.252,10.0,10.25,2758.83,0.885826772,0.024803150,0.357142857,12/11/2016,Saturday
12/11/2016,08:00,10.252,10.314,10.232,10.272,319.17,0.195083886,0.007998439,0.243902439,12/11/2016,Saturday
12/11/2016,12:00,10.31,10.31,9.975,10.01,5253.09,-2.909796314,0.032492726,0.895522388,12/11/2016,Saturday
12/11/2016,16:00,10.01,10.02,9.7,9.99,4311.47,-0.199800200,0.031968032,0.062500000,12/11/2016,Saturday
12/11/2016,20:00,9.983,10.076,9.68,9.851,2849.03,-1.322247821,0.039667435,0.333333333,12/11/2016,Saturday
13/11/2016,00:00,9.886,10.37,9.808,10.191,4921.61,3.085170949,0.056848068,0.542704626,13/11/2016,Sunday
13/11/2016,04:00,10.2,10.2,9.936,9.966,631.52,-2.294117647,0.025882353,0.886363636,13/11/2016,Sunday
13/11/2016,08:00,9.966,10.159,9.966,10.086,452.87,1.204093919,0.019365844,0.621761658,13/11/2016,Sunday
13/11/2016,12:00,10.08,10.25,10.05,10.208,1742.48,1.269841270,0.019841270,0.640000000,13/11/2016,Sunday
13/11/2016,16:00,10.229,10.237,10.096,10.164,154.6,-0.635448235,0.013784339,0.460992908,13/11/2016,Sunday
13/11/2016,20:00,10.172,10.206,10.072,10.127,56.3,-0.442390877,0.013173417,0.335820896,13/11/2016,Sunday
14/11/2016,00:00,10.116,10.193,10.031,10.141,146.12,0.247133254,0.016014235,0.154320988,14/11/2016,Monday
14/11/2016,04:00,10.189,10.189,10.03,10.03,753.44,-1.560506429,0.015605064,1.000000000,14/11/2016,Monday
14/11/2016,08:00,10.03,10.111,9.9721,9.983,2264.78,-0.468594217,0.013848455,0.338372930,14/11/2016,Monday
14/11/2016,12:00,10.009,10.058,9.96,10.005,706.34,-0.039964032,0.009791188,0.040816327,14/11/2016,Monday
14/11/2016,16:00,10.018,10.033,9.956,10.0,1074.48,-0.179676582,0.007686165,0.233766234,14/11/2016,Monday
14/11/2016,20:00,10.034,10.078,9.9651,9.9651,69.71,-0.686665338,0.011251744,0.610274579,14/11/2016,Monday
15/11/2016,00:00,9.96,9.9809,9.7161,9.968,3329.44,0.080321285,0.026586345,0.030211480,15/11/2016,Tuesday
15/11/2016,04:00,9.9056,10.032,9.9056,9.9849,556.73,0.800557261,0.012760459,0.627373418,15/11/2016,Tuesday
15/11/2016,08:00,9.9839,10.066,9.95,9.997,252.11,0.131211250,0.011618706,0.112931034,15/11/2016,Tuesday
15/11/2016,12:00,10.0,10.258,9.999,10.258,2168.0,2.580000000,0.025900000,0.996138996,15/11/2016,Tuesday
15/11/2016,16:00,10.286,10.41,10.191,10.335,6474.63,0.476375656,0.021291075,0.223744292,15/11/2016,Tuesday
15/11/2016,20:00,10.33,10.36,10.173,10.265,2209.54,-0.629235237,0.018102614,0.347593583,15/11/2016,Tuesday
16/11/2016,00:00,10.224,10.49,10.179,10.336,7781.43,1.095461659,0.030418623,0.360128617,16/11/2016,Wednesday
16/11/2016,04:00,10.331,10.4,10.22,10.264,3610.16,-0.648533540,0.017423289,0.372222222,16/11/2016,Wednesday
16/11/2016,08:00,10.333,10.5,10.266,10.335,4801.86,0.019355463,0.022645892,0.008547009,16/11/2016,Wednesday
16/11/2016,12:00,10.335,10.397,10.102,10.129,10896.95,-1.993226899,0.028543783,0.698305085,16/11/2016,Wednesday
16/11/2016,16:00,10.101,10.174,9.937,10.036,6241.33,-0.643500644,0.023463023,0.274261603,16/11/2016,Wednesday
16/11/2016,20:00,9.9271,10.079,9.9271,10.045,627.54,1.187658027,0.015301548,0.776168532,16/11/2016,Wednesday
17/11/2016,00:00,10.047,10.27,10.047,10.151,23662.25,1.035134866,0.022195680,0.466367713,17/11/2016,Thursday
17/11/2016,04:00,10.147,10.232,9.944,10.011,2262.64,-1.340297625,0.028382773,0.472222222,17/11/2016,Thursday
17/11/2016,08:00,9.99,10.168,9.99,10.14,803.92,1.501501502,0.017817818,0.842696629,17/11/2016,Thursday
17/11/2016,12:00,10.109,10.15,9.995,9.997,1860.99,-1.107923632,0.015332872,0.722580645,17/11/2016,Thursday
17/11/2016,16:00,9.993,10.031,9.943,9.986,484.97,-0.070049034,0.008806164,0.079545455,17/11/2016,Thursday
17/11/2016,20:00,9.938,10.018,9.901,9.9689,380.28,0.310927752,0.011772993,0.264102564,17/11/2016,Thursday
18/11/2016,00:00,9.9839,10.031,9.963,9.992,455.49,0.081130620,0.006810966,0.119117647,18/11/2016,Friday
18/11/2016,04:00,9.995,10.023,9.68,9.7,962.56,-2.951475738,0.034317159,0.860058309,18/11/2016,Friday
18/11/2016,08:00,9.6939,9.735,9.455,9.712,9896.8,0.186715357,0.028884144,0.064642857,18/11/2016,Friday
18/11/2016,12:00,9.667,9.8142,9.51,9.543,3094.4,-1.282714389,0.031467880,0.407626561,18/11/2016,Friday
18/11/2016,16:00,9.6819,9.7358,9.531,9.531,938.75,-1.558578378,0.021152873,0.736816406,18/11/2016,Friday
18/11/2016,20:00,9.56,9.612,9.48,9.526,1218.69,-0.355648536,0.013807531,0.257575758,18/11/2016,Friday
19/11/2016,00:00,9.534,9.681,9.476,9.595,7336.37,0.639815398,0.021501993,0.297560976,19/11/2016,Saturday
19/11/2016,04:00,9.6,9.7369,9.6,9.65,998.23,0.520833333,0.014260417,0.365230095,19/11/2016,Saturday
19/11/2016,08:00,9.639,9.8609,9.531,9.717,9551.82,0.809212574,0.034225542,0.236435283,19/11/2016,Saturday
19/11/2016,12:00,9.7,9.7239,9.66,9.7239,382.04,0.246391753,0.006587629,0.374021909,19/11/2016,Saturday
19/11/2016,16:00,9.69,9.824,9.661,9.69,1907.3,0.000000000,0.016821465,0.000000000,19/11/2016,Saturday
19/11/2016,20:00,9.666,9.845,9.666,9.696,1952.4,0.310366232,0.018518519,0.167597765,19/11/2016,Saturday
20/11/2016,00:00,9.682,9.7641,9.652,9.652,900.46,-0.309853336,0.011578186,0.267618198,20/11/2016,Sunday
20/11/2016,04:00,9.652,9.6699,9.65,9.651,763.52,-0.010360547,0.002061749,0.050251256,20/11/2016,Sunday
20/11/2016,08:00,9.651,9.739,9.6,9.739,2662.51,0.911822609,0.014402653,0.633093525,20/11/2016,Sunday
20/11/2016,12:00,9.64,9.7067,9.531,9.6449,1368.33,0.050829876,0.018226141,0.027888446,20/11/2016,Sunday
20/11/2016,16:00,9.6489,9.67,9.4989,9.528,1620.92,-1.252992569,0.017732591,0.706604325,20/11/2016,Sunday
20/11/2016,20:00,9.527,9.622,9.494,9.5709,973.34,0.460795633,0.013435499,0.342968750,20/11/2016,Sunday
21/11/2016,00:00,9.521,9.601,9.521,9.6,43.25,0.829744775,0.008402479,0.987500000,21/11/2016,Monday
21/11/2016,04:00,9.609,9.658,9.546,9.58,289.72,-0.301800395,0.011655739,0.258928571,21/11/2016,Monday
21/11/2016,08:00,9.58,9.632,9.5371,9.5371,274.47,-0.447807933,0.009906054,0.452054795,21/11/2016,Monday
21/11/2016,12:00,9.5371,9.679,9.5371,9.562,638.36,0.261085655,0.014878737,0.175475687,21/11/2016,Monday
21/11/2016,16:00,9.584,9.596,9.508,9.581,455.38,-0.031302170,0.009181970,0.034090909,21/11/2016,Monday
21/11/2016,20:00,9.527,9.6393,9.527,9.615,771.05,0.923690564,0.011787551,0.783615316,21/11/2016,Monday
22/11/2016,00:00,9.55,10.022,9.542,9.899,4396.49,3.654450262,0.050261780,0.727083333,22/11/2016,Tuesday
22/11/2016,04:00,9.905,10.039,9.8,10.003,3032.41,0.989399293,0.024129228,0.410041841,22/11/2016,Tuesday
22/11/2016,08:00,10.003,10.255,9.962,10.136,6831.75,1.329601120,0.029291213,0.453924915,22/11/2016,Tuesday
22/11/2016,12:00,10.137,10.138,9.8272,9.832,5650.13,-3.008779718,0.030659959,0.981338481,22/11/2016,Tuesday
22/11/2016,16:00,9.915,9.96,9.593,9.8789,7804.53,-0.364094806,0.037014624,0.098365123,22/11/2016,Tuesday
22/11/2016,20:00,9.837,9.905,9.768,9.876,1747.07,0.396462336,0.013927010,0.284671533,22/11/2016,Tuesday
23/11/2016,00:00,9.848,9.9077,9.825,9.857,468.12,0.091389115,0.008397644,0.108827086,23/11/2016,Wednesday
23/11/2016,04:00,9.857,9.9062,9.735,9.8,656.66,-0.578269250,0.017368368,0.332943925,23/11/2016,Wednesday
23/11/2016,08:00,9.792,9.919,9.792,9.886,1173.46,0.959967320,0.012969771,0.740157480,23/11/2016,Wednesday
23/11/2016,12:00,9.883,9.892,9.7412,9.783,1683.11,-1.011838511,0.015258525,0.663129973,23/11/2016,Wednesday
23/11/2016,16:00,9.864,9.864,9.683,9.765,3153.07,-1.003649635,0.018349554,0.546961326,23/11/2016,Wednesday
23/11/2016,20:00,9.79,9.85,9.689,9.806,875.16,0.163432074,0.016445352,0.099378882,23/11/2016,Wednesday
24/11/2016,00:00,9.787,9.788,9.7,9.7,250.86,-0.888934301,0.008991519,0.988636364,24/11/2016,Thursday
24/11/2016,04:00,9.75,9.759,9.611,9.613,588.58,-1.405128205,0.015179487,0.925675676,24/11/2016,Thursday
24/11/2016,08:00,9.68,9.742,9.551,9.551,1998.21,-1.332644628,0.019731405,0.675392670,24/11/2016,Thursday
24/11/2016,12:00,9.612,9.625,8.7,9.081,22221.85,-5.524344569,0.096233874,0.574054054,24/11/2016,Thursday
24/11/2016,16:00,9.1259,9.397,8.9361,9.1154,5276.77,-0.115057145,0.050504608,0.022781514,24/11/2016,Thursday
24/11/2016,20:00,9.098,9.399,9.083,9.1954,4581.48,1.070564959,0.034732908,0.308227848,24/11/2016,Thursday
25/11/2016,00:00,9.17,9.311,9.164,9.2669,7934.49,1.056706652,0.016030534,0.659183673,25/11/2016,Friday
25/11/2016,04:00,9.2709,9.3309,9.214,9.3309,2006.47,0.647186357,0.012609348,0.513259196,25/11/2016,Friday
25/11/2016,08:00,9.24,9.3749,9.22,9.27,622.76,0.324675325,0.016764069,0.193673338,25/11/2016,Friday
25/11/2016,12:00,9.3113,9.69,9.3113,9.5084,6240.2,2.116782834,0.040671013,0.520464748,25/11/2016,Friday
25/11/2016,16:00,9.496,9.59,9.47,9.5299,205.1,0.356992418,0.012636900,0.282500000,25/11/2016,Friday
25/11/2016,20:00,9.53,9.53,9.33,9.4269,1452.71,-1.081846800,0.020986359,0.515500000,25/11/2016,Friday
26/11/2016,00:00,9.3903,9.53,9.3893,9.439,315.79,0.518620278,0.014983547,0.346126510,26/11/2016,Saturday
26/11/2016,04:00,9.385,9.4086,9.341,9.4086,278.13,0.251465104,0.007202983,0.349112426,26/11/2016,Saturday
26/11/2016,08:00,9.314,9.3431,9.283,9.283,287.16,-0.332832295,0.006452652,0.515806988,26/11/2016,Saturday
26/11/2016,12:00,9.228,9.3658,9.227,9.36,1035.5,1.430429129,0.015041179,0.951008646,26/11/2016,Saturday
26/11/2016,16:00,9.3,9.3496,9.22,9.322,1800.38,0.236559140,0.013935484,0.169753086,26/11/2016,Saturday
26/11/2016,20:00,9.295,9.3325,9.244,9.327,59.38,0.344271114,0.009521248,0.361581921,26/11/2016,Saturday
27/11/2016,00:00,9.266,9.302,9.159,9.247,558.89,-0.205050723,0.015432765,0.132867133,27/11/2016,Sunday
27/11/2016,04:00,9.156,9.2424,9.078,9.2125,749.54,0.617081695,0.017955439,0.343673966,27/11/2016,Sunday
27/11/2016,08:00,9.157,9.185,9.075,9.075,743.44,-0.895489789,0.012012668,0.745454545,27/11/2016,Sunday
27/11/2016,12:00,9.026,9.1708,8.8604,9.144,4435.79,1.307334367,0.034389541,0.380154639,27/11/2016,Sunday
27/11/2016,16:00,9.085,9.1256,8.797,8.797,7801.22,-3.170060539,0.036169510,0.876445526,27/11/2016,Sunday
27/11/2016,20:00,8.8281,8.9247,8.702,8.9247,3523.0,1.094233187,0.025226266,0.433767400,27/11/2016,Sunday
28/11/2016,00:00,8.9001,9.0172,8.888,8.894,1014.27,-0.068538556,0.014516691,0.047213622,28/11/2016,Monday
28/11/2016,04:00,8.858,8.9178,8.649,8.653,1191.61,-2.314292165,0.030345450,0.762648810,28/11/2016,Monday
28/11/2016,08:00,8.7099,8.81,8.649,8.7349,3496.17,0.287029702,0.018484713,0.155279503,28/11/2016,Monday
28/11/2016,12:00,8.7551,8.8861,8.712,8.732,3782.38,-0.263846215,0.019885552,0.132682366,28/11/2016,Monday
28/11/2016,16:00,8.765,8.7955,8.6771,8.701,1817.94,-0.730176840,0.013508272,0.540540541,28/11/2016,Monday
28/11/2016,20:00,8.716,8.741,8.651,8.658,705.77,-0.665442864,0.010325838,0.644444444,28/11/2016,Monday
29/11/2016,00:00,8.7439,8.7439,8.4,8.4002,9456.99,-3.930740288,0.039330276,0.999418436,29/11/2016,Tuesday
29/11/2016,04:00,8.46,8.4927,8.27,8.27,3829.73,-2.245862884,0.026323877,0.853165694,29/11/2016,Tuesday
29/11/2016,08:00,8.25,8.25,7.742,8.0236,20812.24,-2.744242424,0.061575758,0.445669291,29/11/2016,Tuesday
29/11/2016,12:00,7.992,8.128,7.992,8.091,2547.27,1.238738739,0.017017017,0.727941176,29/11/2016,Tuesday
29/11/2016,16:00,8.099,8.1733,7.737,8.1,7289.71,0.012347203,0.053870848,0.002292001,29/11/2016,Tuesday
29/11/2016,20:00,8.1,8.258,8.0453,8.1596,9996.02,0.735802469,0.026259259,0.280206864,29/11/2016,Tuesday
30/11/2016,00:00,8.1101,8.3198,8.1052,8.238,1621.54,1.577045906,0.026460833,0.595992544,30/11/2016,Wednesday
30/11/2016,04:00,8.27,8.668,8.27,8.4029,12290.23,1.607013301,0.048125756,0.333919598,30/11/2016,Wednesday
30/11/2016,08:00,8.31,8.5748,8.27,8.285,5013.02,-0.300842359,0.036678700,0.082020997,30/11/2016,Wednesday
30/11/2016,12:00,8.27,8.59,8.27,8.4395,2450.87,2.049576784,0.038694075,0.529687500,30/11/2016,Wednesday
30/11/2016,16:00,8.4311,8.758,8.4303,8.572,11336.16,1.671193557,0.038868001,0.429966433,30/11/2016,Wednesday
30/11/2016,20:00,8.575,8.6852,8.55,8.5639,4236.88,-0.129446064,0.015766764,0.082100592,30/11/2016,Wednesday
01/12/2016,00:00,8.5417,8.609,8.422,8.56,2236.28,0.214243066,0.021892597,0.097860963,01/12/2016,Thursday
01/12/2016,04:00,8.529,8.56,8.4098,8.4302,2417.3,-1.158400750,0.017610505,0.657789614,01/12/2016,Thursday
01/12/2016,08:00,8.4919,8.5249,8.4193,8.474,4778.8,-0.210789105,0.012435380,0.169507576,01/12/2016,Thursday
01/12/2016,12:00,8.474,8.5038,8.358,8.38,5598.99,-1.109275431,0.017205570,0.644718793,01/12/2016,Thursday
01/12/2016,16:00,8.38,8.4704,8.3737,8.4433,4994.64,0.755369928,0.011539379,0.654601861,01/12/2016,Thursday
01/12/2016,20:00,8.4547,8.501,8.424,8.43,7478.73,-0.292145197,0.009107360,0.320779221,01/12/2016,Thursday
02/12/2016,00:00,8.428,8.43,8.252,8.274,18428.95,-1.827242525,0.021120076,0.865168539,02/12/2016,Friday
02/12/2016,04:00,8.2658,8.311,8.0,8.001,9383.77,-3.203561664,0.037624912,0.851446945,02/12/2016,Friday
02/12/2016,08:00,8.001,8.1425,8.0,8.0426,3872.7,0.519935008,0.017810274,0.291929825,02/12/2016,Friday
02/12/2016,12:00,8.0726,8.1072,7.6197,7.6348,12914.43,-5.423283700,0.060389466,0.898051282,02/12/2016,Friday
02/12/2016,16:00,7.66,7.9301,7.6,7.659,17055.0,-0.013054830,0.043093995,0.003029385,02/12/2016,Friday
02/12/2016,20:00,7.66,7.741,7.1,7.728,80090.03,0.887728460,0.083681462,0.106084243,02/12/2016,Friday
03/12/2016,00:00,7.748,7.9384,7.5897,7.892,9482.07,1.858544140,0.045005163,0.412962432,03/12/2016,Saturday
03/12/2016,04:00,7.907,8.1,7.907,8.0322,11906.66,1.583407108,0.024408752,0.648704663,03/12/2016,Saturday
03/12/2016,08:00,8.0112,8.027,7.7096,7.85,29761.08,-2.012182944,0.039619533,0.507876497,03/12/2016,Saturday
03/12/2016,12:00,7.8497,7.936,7.642,7.936,3904.49,1.099405073,0.037453661,0.293537415,03/12/2016,Saturday
03/12/2016,16:00,7.962,7.9834,7.7661,7.865,1859.96,-1.218286863,0.027292138,0.446387483,03/12/2016,Saturday
03/12/2016,20:00,7.803,8.06,7.803,7.875,5656.9,0.922722030,0.032936050,0.280155642,03/12/2016,Saturday
04/12/2016,00:00,7.82,7.8797,7.7679,7.839,839.38,0.242966752,0.014296675,0.169946333,04/12/2016,Sunday
04/12/2016,04:00,7.801,7.906,7.7491,7.906,783.09,1.345981284,0.020112806,0.669216061,04/12/2016,Sunday
04/12/2016,08:00,7.87,7.88,7.5998,7.6721,1065.97,-2.514612452,0.035603558,0.706281228,04/12/2016,Sunday
04/12/2016,12:00,7.641,7.6626,7.4212,7.5566,5630.18,-1.104567465,0.031592723,0.349627175,04/12/2016,Sunday
04/12/2016,16:00,7.4958,7.6641,7.46,7.6641,992.9,2.245257344,0.027228581,0.824595786,04/12/2016,Sunday
04/12/2016,20:00,7.67,7.72,7.3421,7.4048,653.41,-3.457627119,0.049269883,0.701772956,04/12/2016,Sunday
05/12/2016,00:00,7.387,7.5081,7.35,7.4149,2711.59,0.377690537,0.021402464,0.176470588,05/12/2016,Monday
05/12/2016,04:00,7.4294,7.567,7.392,7.456,1900.86,0.358036988,0.023555065,0.152000000,05/12/2016,Monday
05/12/2016,08:00,7.39,7.4614,7.214,7.32,3999.5,-0.947225981,0.033477673,0.282942603,05/12/2016,Monday
05/12/2016,12:00,7.322,7.347,7.161,7.2229,3450.32,-1.353455340,0.025402895,0.532795699,05/12/2016,Monday
05/12/2016,16:00,7.225,7.2348,6.912,7.055,25015.31,-2.352941176,0.044678201,0.526641884,05/12/2016,Monday
05/12/2016,20:00,6.981,7.0519,6.501,6.7864,37419.29,-2.787566251,0.078914196,0.353240152,05/12/2016,Monday
06/12/2016,00:00,6.7763,7.032,6.3822,6.815,14535.54,0.571108127,0.095893039,0.059556787,06/12/2016,Tuesday
06/12/2016,04:00,6.8675,7.05,6.4801,6.484,30865.05,-5.584273753,0.082985075,0.672925075,06/12/2016,Tuesday
06/12/2016,08:00,6.484,6.669,5.861,6.119,56157.85,-5.629241209,0.124614436,0.451732673,06/12/2016,Tuesday
06/12/2016,12:00,6.28,7.05,6.2128,6.9,24512.25,9.872611465,0.133312102,0.740563784,06/12/2016,Tuesday
06/12/2016,16:00,6.91,7.5,6.8141,7.1945,26782.98,4.117221418,0.099261939,0.414783496,06/12/2016,Tuesday
06/12/2016,20:00,7.2471,7.8785,7.2471,7.7591,22298.07,7.064894923,0.087124505,0.810896421,06/12/2016,Tuesday
07/12/2016,00:00,7.8494,7.8606,7.269,7.5626,6067.71,-3.653782455,0.075368818,0.484787018,07/12/2016,Wednesday
07/12/2016,04:00,7.5064,7.717,7.279,7.38,3966.24,-1.683896408,0.058350208,0.288584475,07/12/2016,Wednesday
07/12/2016,08:00,7.38,7.4925,7.3493,7.47,1607.34,1.219512195,0.019403794,0.628491620,07/12/2016,Wednesday
07/12/2016,12:00,7.489,7.949,7.45,7.7951,4035.44,4.087328081,0.066631059,0.613426854,07/12/2016,Wednesday
07/12/2016,16:00,7.7362,8.7,7.711,8.4,26600.39,8.580440009,0.127840542,0.671183013,07/12/2016,Wednesday
07/12/2016,20:00,8.4,8.547,8.2745,8.3461,4714.75,-0.641666667,0.032440476,0.197798165,07/12/2016,Wednesday
08/12/2016,00:00,8.3231,8.69,8.3165,8.6078,6327.19,3.420600497,0.044875107,0.762248996,08/12/2016,Thursday
08/12/2016,04:00,8.5321,8.67,8.5059,8.637,1873.45,1.229474572,0.019233249,0.639244363,08/12/2016,Thursday
08/12/2016,08:00,8.643,8.8446,8.4603,8.49,16691.43,-1.770218674,0.044463728,0.398126464,08/12/2016,Thursday
08/12/2016,12:00,8.4626,8.59,8.2859,8.502,19670.71,0.465577955,0.035934583,0.129562644,08/12/2016,Thursday
08/12/2016,16:00,8.43,8.455,8.2359,8.32,2576.09,-1.304863582,0.025990510,0.502053857,08/12/2016,Thursday
08/12/2016,20:00,8.3766,8.4189,8.1651,8.174,1995.9,-2.418642409,0.030298689,0.798266351,08/12/2016,Thursday
09/12/2016,00:00,8.1652,8.389,8.02,8.1879,4669.59,0.278009112,0.045191790,0.061517615,09/12/2016,Friday
09/12/2016,04:00,8.1731,8.42,8.1451,8.3876,677.49,2.624463178,0.033634729,0.780283740,09/12/2016,Friday
09/12/2016,08:00,8.3309,8.4449,8.149,8.4449,1065.86,1.368399573,0.035518371,0.385265292,09/12/2016,Friday
09/12/2016,12:00,8.369,8.6474,8.369,8.5202,6334.61,1.806667463,0.033265623,0.543103448,09/12/2016,Friday
09/12/2016,16:00,8.498,8.65,8.37,8.65,2867.09,1.788656154,0.032948929,0.542857143,09/12/2016,Friday
09/12/2016,20:00,8.6159,8.618,8.3533,8.436,2528.97,-2.088000093,0.030722269,0.679637325,09/12/2016,Friday
10/12/2016,00:00,8.4,8.5525,8.3581,8.4381,2116.17,0.453571429,0.023142857,0.195987654,10/12/2016,Saturday
10/12/2016,04:00,8.452,8.5017,8.4,8.438,318.1,-0.165641268,0.012032655,0.137659784,10/12/2016,Saturday
10/12/2016,08:00,8.447,8.447,8.2288,8.3429,916.54,-1.232390198,0.025831656,0.477085243,10/12/2016,Saturday
10/12/2016,12:00,8.28,8.4038,8.217,8.3096,1657.63,0.357487923,0.022560386,0.158458244,10/12/2016,Saturday
10/12/2016,16:00,8.2729,8.2729,8.1,8.165,2357.58,-1.304258483,0.020899564,0.624060150,10/12/2016,Saturday
10/12/2016,20:00,8.1409,8.1727,7.94,8.14,3363.66,-0.011055289,0.028584063,0.003867641,10/12/2016,Saturday
11/12/2016,00:00,8.136,8.217,8.0,8.2,2085.29,0.786627335,0.026671583,0.294930876,11/12/2016,Sunday
11/12/2016,04:00,8.189,8.217,8.1365,8.217,584.31,0.341922091,0.009830260,0.347826087,11/12/2016,Sunday
11/12/2016,08:00,8.1739,8.1829,8.0899,8.1329,403.36,-0.501596545,0.011377678,0.440860215,11/12/2016,Sunday
